suitability_global_id,suitability_report_id,portfolio_id,allocation_model_id,model_risk,max_risk,min_risk,client_risk,risk_drift,max_tracking_error,tracking_error,tracking_error_drift,max_non_strategy_vol_budget,non_strategy_vol_budget,non_strategy_vol_drift,max_non_strategy_assets,non_strategy_assets,non_strategy_assets_drift,drifted
37925,443,TAIPR1163,29,0.0500,0.0550,0.0450,0.0511,False,0.0050,0.0016,False,0.0000,0.0000,False,0,0,False,False
37926,443,TAIPR1182,27,0.0689,0.0758,0.0620,0.0704,False,0.0069,0.0018,False,0.0000,0.0000,False,0,0,False,False
37927,443,TAIPR1197,27,0.0689,0.0758,0.0620,0.0702,False,0.0069,0.0016,False,0.0000,0.0000,False,0,0,False,False
37928,443,TAIPR1209,27,0.0689,0.0758,0.0620,0.0708,False,0.0069,0.0023,False,0.0000,0.0000,False,0,0,False,False
37929,443,TAIPR1218,26,0.0904,0.0995,0.0814,0.0921,False,0.0090,0.0045,False,0.0000,0.0000,False,0,0,False,False
37930,443,TAIPR1221,26,0.0904,0.0995,0.0814,0.0915,False,0.0090,0.0015,False,0.0000,0.0000,False,0,0,False,False
37931,443,TAL00001Ji,25,0.1107,0.1217,0.0996,0.1131,False,0.0111,0.0026,False,0.0000,0.0000,False,0,0,False,False
37932,443,TAL00002Ji,25,0.1107,0.1217,0.0996,0.1131,False,0.0111,0.0026,False,0.0000,0.0000,False,0,0,False,False
37933,443,TAM050043i,26,0.0904,0.0995,0.0814,0.0914,False,0.0090,0.0015,False,0.0000,0.0000,False,0,0,False,False
37934,443,TAM050063B,27,0.0689,0.0758,0.0620,0.0702,False,0.0069,0.0017,False,0.0000,0.0000,False,0,0,False,False
37935,443,TAM050073,27,0.0689,0.0758,0.0620,0.0701,False,0.0069,0.0016,False,0.0000,0.0000,False,0,0,False,False
37936,443,TAM050075,26,0.0904,0.0995,0.0814,0.0908,False,0.0090,0.0043,False,0.0000,0.0000,False,0,0,False,False
37937,443,TAM050159D,29,0.0500,0.0550,0.0450,0.0515,False,0.0050,0.0021,False,0.0000,0.0000,False,0,0,False,False
37938,443,TAM050159F,29,0.0500,0.0550,0.0450,0.0521,False,0.0050,0.0026,False,0.0000,0.0000,False,0,0,False,False
37939,443,TAM050159G,29,0.0500,0.0550,0.0450,0.0523,False,0.0050,0.0027,False,0.0000,0.0000,False,0,0,False,False
37940,443,TAM050159H,29,0.0500,0.0550,0.0450,0.0000,True,0.0050,0.0500,True,0.0000,0.0000,False,0,0,False,True
37941,443,TAM050159K,29,0.0500,0.0550,0.0450,0.0509,False,0.0050,0.0012,False,0.0000,0.0000,False,0,0,False,False
37942,443,TAM050159M,29,0.0500,0.0550,0.0450,0.0520,False,0.0050,0.0025,False,0.0000,0.0000,False,0,0,False,False
37943,443,TAM050424,29,0.0500,0.0550,0.0450,0.0292,True,0.0050,0.0286,True,0.0000,0.0000,False,0,0,False,True
37944,443,TAM050430,27,0.0689,0.0758,0.0620,0.0690,False,0.0069,0.0003,False,0.0000,0.0000,False,0,0,False,False
37945,443,TAM050444,26,0.0904,0.0995,0.0814,0.0343,True,0.0090,0.0587,True,0.0000,0.0000,False,0,0,False,True
37946,443,TAM050451,27,0.0689,0.0758,0.0620,0.0264,True,0.0069,0.0453,True,0.0000,0.0000,False,0,0,False,True
37947,443,TAM050456,26,0.0904,0.0995,0.0814,0.0345,True,0.0090,0.0586,True,0.0000,0.0000,False,0,0,False,True
37948,443,TAM050463,26,0.0904,0.0995,0.0814,0.0358,True,0.0090,0.0574,True,0.0000,0.0000,False,0,0,False,True
37949,443,TAM050464,28,0.0793,0.0872,0.0713,0.0382,True,0.0079,0.0427,True,0.0000,0.0000,False,0,0,False,True
37950,443,TAM050471,27,0.0689,0.0758,0.0620,0.0010,True,0.0069,0.0682,True,0.0000,0.0000,False,0,0,False,True
37951,443,TAM050472,27,0.0689,0.0758,0.0620,0.0000,True,0.0069,0.0689,True,0.0000,0.0000,False,0,0,False,True
37952,443,TAM050474,26,0.0904,0.0995,0.0814,0.0914,False,0.0090,0.0015,False,0.0000,0.0000,False,0,0,False,False
37953,443,TAM050476,29,0.0500,0.0550,0.0450,0.0524,False,0.0050,0.0034,False,0.0000,0.0000,False,0,0,False,False
37954,443,TAM050479,27,0.0689,0.0758,0.0620,0.0708,False,0.0069,0.0020,False,0.0000,0.0000,False,0,0,False,False
37955,443,TAM050481,25,0.1107,0.1217,0.0996,0.1117,False,0.0111,0.0012,False,0.0000,0.0000,False,0,0,False,False
37956,443,TAM050489,27,0.0689,0.0758,0.0620,0.0705,False,0.0069,0.0019,False,0.0000,0.0000,False,0,0,False,False
37957,443,TAM050490,25,0.1107,0.1217,0.0996,0.1117,False,0.0111,0.0015,False,0.0000,0.0000,False,0,0,False,False
37958,443,TAM050499,25,0.1107,0.1217,0.0996,0.1112,False,0.0111,0.0012,False,0.0000,0.0000,False,0,0,False,False
37959,443,TAM050506,27,0.0689,0.0758,0.0620,0.0000,True,0.0069,0.0689,True,0.0000,0.0000,False,0,0,False,True
37960,443,TAM050507,26,0.0904,0.0995,0.0814,0.0914,False,0.0090,0.0045,False,0.0000,0.0000,False,0,0,False,False
37961,443,TAM050509,26,0.0904,0.0995,0.0814,0.0913,False,0.0090,0.0014,False,0.0000,0.0000,False,0,0,False,False
37962,443,TAM050512,26,0.0904,0.0995,0.0814,0.0912,False,0.0090,0.0045,False,0.0000,0.0000,False,0,0,False,False
37963,443,TAM050519,30,0.0405,0.0446,0.0365,0.0407,False,0.0041,0.0006,False,0.0000,0.0000,False,0,0,False,False
37964,443,TAM050525,27,0.0689,0.0758,0.0620,0.0701,False,0.0069,0.0015,False,0.0000,0.0000,False,0,0,False,False
37965,443,TAM050526,26,0.0904,0.0995,0.0814,0.0914,False,0.0090,0.0015,False,0.0000,0.0000,False,0,0,False,False
37966,443,TAM050530i,27,0.0689,0.0758,0.0620,0.0702,False,0.0069,0.0017,False,0.0000,0.0000,False,0,0,False,False
37967,443,TAM050531i,25,0.1107,0.1217,0.0996,0.1115,False,0.0111,0.0013,False,0.0000,0.0000,False,0,0,False,False
37968,443,TAM050534,26,0.0904,0.0995,0.0814,0.0925,False,0.0090,0.0024,False,0.0000,0.0000,False,0,0,False,False
37969,443,TAM050536,25,0.1107,0.1217,0.0996,0.1114,False,0.0111,0.0013,False,0.0000,0.0000,False,0,0,False,False
37970,443,TAM050541,29,0.0500,0.0550,0.0450,0.0521,False,0.0050,0.0025,False,0.0000,0.0000,False,0,0,False,False
37971,443,TAM050543,26,0.0904,0.0995,0.0814,0.0912,False,0.0090,0.0013,False,0.0000,0.0000,False,0,0,False,False
37972,443,TAM050544,27,0.0689,0.0758,0.0620,0.0000,True,0.0069,0.0689,True,0.0000,0.0000,False,0,0,False,True
37973,443,TAM050545,26,0.0904,0.0995,0.0814,0.0915,False,0.0090,0.0015,False,0.0000,0.0000,False,0,0,False,False
37974,443,TAM050546,26,0.0904,0.0995,0.0814,0.0000,True,0.0090,0.0904,True,0.0000,0.0000,False,0,0,False,True
37975,443,TAM050551,29,0.0500,0.0550,0.0450,0.0521,False,0.0050,0.0026,False,0.0000,0.0000,False,0,0,False,False
37976,443,TAM050556,27,0.0689,0.0758,0.0620,0.0700,False,0.0069,0.0013,False,0.0000,0.0000,False,0,0,False,False
37977,443,TAM050557,29,0.0500,0.0550,0.0450,0.0510,False,0.0050,0.0012,False,0.0000,0.0000,False,0,0,False,False
37978,443,TAM050560,26,0.0904,0.0995,0.0814,0.0904,False,0.0090,0.0005,False,0.0000,0.0000,False,0,0,False,False
37979,443,TAM050562,27,0.0689,0.0758,0.0620,0.0721,False,0.0069,0.0034,False,0.0000,0.0000,False,0,0,False,False
37980,443,TAM050566,27,0.0689,0.0758,0.0620,0.0703,False,0.0069,0.0017,False,0.0000,0.0000,False,0,0,False,False
37981,443,TAM050567,25,0.1107,0.1217,0.0996,0.1116,False,0.0111,0.0014,False,0.0000,0.0000,False,0,0,False,False
37982,443,TAM050568,26,0.0904,0.0995,0.0814,0.0000,True,0.0090,0.0904,True,0.0000,0.0000,False,0,0,False,True
37983,443,TAM050570,30,0.0405,0.0446,0.0365,0.0414,False,0.0041,0.0015,False,0.0000,0.0000,False,0,0,False,False
37984,443,TAM050571,27,0.0689,0.0758,0.0620,0.0699,False,0.0069,0.0014,False,0.0000,0.0000,False,0,0,False,False
37985,443,TAM050573,27,0.0689,0.0758,0.0620,0.0706,False,0.0069,0.0019,False,0.0000,0.0000,False,0,0,False,False
37986,443,TAM050587,27,0.0689,0.0758,0.0620,0.0702,False,0.0069,0.0015,False,0.0000,0.0000,False,0,0,False,False
37987,443,TAM050591,30,0.0405,0.0446,0.0365,0.0405,False,0.0041,0.0004,False,0.0000,0.0000,False,0,0,False,False
37988,443,TAM050592,29,0.0500,0.0550,0.0450,0.0520,False,0.0050,0.0025,False,0.0000,0.0000,False,0,0,False,False
37989,443,TAM050601,29,0.0500,0.0550,0.0450,0.0503,False,0.0050,0.0003,False,0.0000,0.0000,False,0,0,False,False
37990,443,TAM050605,27,0.0689,0.0758,0.0620,0.0703,False,0.0069,0.0016,False,0.0000,0.0000,False,0,0,False,False
37991,443,TAM050613,26,0.0904,0.0995,0.0814,0.0620,True,0.0090,0.0361,True,0.0000,0.0000,False,0,0,False,True
37992,443,TAM050615,27,0.0689,0.0758,0.0620,0.0704,False,0.0069,0.0019,False,0.0000,0.0000,False,0,0,False,False
37993,443,TAM050616,26,0.0904,0.0995,0.0814,0.0915,False,0.0090,0.0016,False,0.0000,0.0000,False,0,0,False,False
37994,443,TAM050617i,26,0.0904,0.0995,0.0814,0.0916,False,0.0090,0.0016,False,0.0000,0.0000,False,0,0,False,False
37995,443,TAM050618,26,0.0904,0.0995,0.0814,0.0904,False,0.0090,0.0006,False,0.0000,0.0000,False,0,0,False,False
37996,443,TAM050627,27,0.0689,0.0758,0.0620,0.0707,False,0.0069,0.0021,False,0.0000,0.0000,False,0,0,False,False
37997,443,TAM05062Ti,27,0.0689,0.0758,0.0620,0.0701,False,0.0069,0.0016,False,0.0000,0.0000,False,0,0,False,False
37998,443,TAM050638,30,0.0405,0.0446,0.0365,0.0412,False,0.0041,0.0012,False,0.0000,0.0000,False,0,0,False,False
37999,443,TAM050645i,29,0.0500,0.0550,0.0450,0.0521,False,0.0050,0.0026,False,0.0000,0.0000,False,0,0,False,False
38000,443,TAM050647,27,0.0689,0.0758,0.0620,0.0706,False,0.0069,0.0020,False,0.0000,0.0000,False,0,0,False,False
38001,443,TAM050648,26,0.0904,0.0995,0.0814,0.0900,False,0.0090,0.0039,False,0.0000,0.0000,False,0,0,False,False
38002,443,TAM050650,27,0.0689,0.0758,0.0620,0.0699,False,0.0069,0.0014,False,0.0000,0.0000,False,0,0,False,False
38003,443,TAM050656,26,0.0904,0.0995,0.0814,0.0913,False,0.0090,0.0014,False,0.0000,0.0000,False,0,0,False,False
38004,443,TAM050658,27,0.0689,0.0758,0.0620,0.0704,False,0.0069,0.0018,False,0.0000,0.0000,False,0,0,False,False
38005,443,TAM050659,27,0.0689,0.0758,0.0620,0.0688,False,0.0069,0.0004,False,0.0000,0.0000,False,0,0,False,False
38006,443,TAM050660,29,0.0500,0.0550,0.0450,0.0488,False,0.0050,0.0080,True,0.0000,0.0000,False,0,0,False,True
38007,443,TAM050661,27,0.0689,0.0758,0.0620,0.0732,False,0.0069,0.0045,False,0.0000,0.0000,False,0,0,False,False
38008,443,TAM050662,29,0.0500,0.0550,0.0450,0.0523,False,0.0050,0.0028,False,0.0000,0.0000,False,0,0,False,False
38009,443,TAM050669,27,0.0689,0.0758,0.0620,0.0708,False,0.0069,0.0021,False,0.0000,0.0000,False,0,0,False,False
38010,443,TAM050671i,27,0.0689,0.0758,0.0620,0.0708,False,0.0069,0.0021,False,0.0000,0.0000,False,0,0,False,False
38011,443,TAM050673,27,0.0689,0.0758,0.0620,0.0711,False,0.0069,0.0050,False,0.0000,0.0000,False,0,0,False,False
38012,443,TAM050674,27,0.0689,0.0758,0.0620,0.0707,False,0.0069,0.0020,False,0.0000,0.0000,False,0,0,False,False
38013,443,TAM050675,27,0.0689,0.0758,0.0620,0.0708,False,0.0069,0.0022,False,0.0000,0.0000,False,0,0,False,False
38014,443,TAM050676,27,0.0689,0.0758,0.0620,0.0688,False,0.0069,0.0003,False,0.0000,0.0000,False,0,0,False,False
38015,443,TAM050677,29,0.0500,0.0550,0.0450,0.0505,False,0.0050,0.0005,False,0.0000,0.0000,False,0,0,False,False
38016,443,TAM05067TG,27,0.0689,0.0758,0.0620,0.0704,False,0.0069,0.0017,False,0.0000,0.0000,False,0,0,False,False
38017,443,TAM05067Ti,27,0.0689,0.0758,0.0620,0.0701,False,0.0069,0.0016,False,0.0000,0.0000,False,0,0,False,False
38018,443,TAM050681,26,0.0904,0.0995,0.0814,0.0920,False,0.0090,0.0018,False,0.0000,0.0000,False,0,0,False,False
38019,443,TAM050682,27,0.0689,0.0758,0.0620,0.0699,False,0.0069,0.0012,False,0.0000,0.0000,False,0,0,False,False
38020,443,TAM050684,27,0.0689,0.0758,0.0620,0.0703,False,0.0069,0.0017,False,0.0000,0.0000,False,0,0,False,False
38021,443,TAM050686,26,0.0904,0.0995,0.0814,0.0913,False,0.0090,0.0014,False,0.0000,0.0000,False,0,0,False,False
38022,443,TAM05068T,27,0.0689,0.0758,0.0620,0.0697,False,0.0069,0.0012,False,0.0000,0.0000,False,0,0,False,False
38023,443,TAM05068Ti,27,0.0689,0.0758,0.0620,0.0697,False,0.0069,0.0012,False,0.0000,0.0000,False,0,0,False,False
38024,443,TAM050696,26,0.0904,0.0995,0.0814,0.0914,False,0.0090,0.0014,False,0.0000,0.0000,False,0,0,False,False
38025,443,TAM050702,27,0.0689,0.0758,0.0620,0.0695,False,0.0069,0.0011,False,0.0000,0.0000,False,0,0,False,False
38026,443,TAM050705,27,0.0689,0.0758,0.0620,0.0701,False,0.0069,0.0016,False,0.0000,0.0000,False,0,0,False,False
38027,443,TAM050706,27,0.0689,0.0758,0.0620,0.0701,False,0.0069,0.0016,False,0.0000,0.0000,False,0,0,False,False
38028,443,TAM05070T,27,0.0689,0.0758,0.0620,0.0701,False,0.0069,0.0015,False,0.0000,0.0000,False,0,0,False,False
38029,443,TAM050711,26,0.0904,0.0995,0.0814,0.0913,False,0.0090,0.0014,False,0.0000,0.0000,False,0,0,False,False
38030,443,TAM050715,27,0.0689,0.0758,0.0620,0.0701,False,0.0069,0.0016,False,0.0000,0.0000,False,0,0,False,False
38031,443,TAM05071T,27,0.0689,0.0758,0.0620,0.0697,False,0.0069,0.0012,False,0.0000,0.0000,False,0,0,False,False
38032,443,TAM05071TE,27,0.0689,0.0758,0.0620,0.0704,False,0.0069,0.0018,False,0.0000,0.0000,False,0,0,False,False
38033,443,TAM05071Ti,27,0.0689,0.0758,0.0620,0.0695,False,0.0069,0.0011,False,0.0000,0.0000,False,0,0,False,False
38034,443,TAM050721,27,0.0689,0.0758,0.0620,0.0704,False,0.0069,0.0018,False,0.0000,0.0000,False,0,0,False,False
38035,443,TAM050722,29,0.0500,0.0550,0.0450,0.0523,False,0.0050,0.0029,False,0.0000,0.0000,False,0,0,False,False
38036,443,TAM050728,27,0.0689,0.0758,0.0620,0.0703,False,0.0069,0.0017,False,0.0000,0.0000,False,0,0,False,False
38037,443,TAM05072T,27,0.0689,0.0758,0.0620,0.0707,False,0.0069,0.0020,False,0.0000,0.0000,False,0,0,False,False
38038,443,TAM05072TA,27,0.0689,0.0758,0.0620,0.0708,False,0.0069,0.0048,False,0.0000,0.0000,False,0,0,False,False
38039,443,TAM050730,27,0.0689,0.0758,0.0620,0.0704,False,0.0069,0.0018,False,0.0000,0.0000,False,0,0,False,False
38040,443,TAM050731,29,0.0500,0.0550,0.0450,0.0520,False,0.0050,0.0029,False,0.0000,0.0000,False,0,0,False,False
38041,443,TAM050734,27,0.0689,0.0758,0.0620,0.0703,False,0.0069,0.0017,False,0.0000,0.0000,False,0,0,False,False
38042,443,TAM05073Ti,27,0.0689,0.0758,0.0620,0.0700,False,0.0069,0.0015,False,0.0000,0.0000,False,0,0,False,False
38043,443,TAM050749,27,0.0689,0.0758,0.0620,0.0704,False,0.0069,0.0018,False,0.0000,0.0000,False,0,0,False,False
38044,443,TAM050750,27,0.0689,0.0758,0.0620,0.0702,False,0.0069,0.0017,False,0.0000,0.0000,False,0,0,False,False
38045,443,TAM050752,27,0.0689,0.0758,0.0620,0.0700,False,0.0069,0.0015,False,0.0000,0.0000,False,0,0,False,False
38046,443,TAM050756,27,0.0689,0.0758,0.0620,0.0706,False,0.0069,0.0020,False,0.0000,0.0000,False,0,0,False,False
38047,443,TAM050759,27,0.0689,0.0758,0.0620,0.0704,False,0.0069,0.0018,False,0.0000,0.0000,False,0,0,False,False
38048,443,TAM05075T,27,0.0689,0.0758,0.0620,0.0701,False,0.0069,0.0017,False,0.0000,0.0000,False,0,0,False,False
38049,443,TAM050762,27,0.0689,0.0758,0.0620,0.0704,False,0.0069,0.0018,False,0.0000,0.0000,False,0,0,False,False
38050,443,TAM050768,27,0.0689,0.0758,0.0620,0.0704,False,0.0069,0.0018,False,0.0000,0.0000,False,0,0,False,False
38051,443,TAM050769i,27,0.0689,0.0758,0.0620,0.0707,False,0.0069,0.0022,False,0.0000,0.0000,False,0,0,False,False
38052,443,TAM05077T,27,0.0689,0.0758,0.0620,0.0722,False,0.0069,0.0035,False,0.0000,0.0000,False,0,0,False,False
38053,443,TAM05077TA,27,0.0689,0.0758,0.0620,0.0701,False,0.0069,0.0045,False,0.0000,0.0000,False,0,0,False,False
38054,443,TAM050780i,29,0.0500,0.0550,0.0450,0.0522,False,0.0050,0.0026,False,0.0000,0.0000,False,0,0,False,False
38055,443,TAM050782,27,0.0689,0.0758,0.0620,0.0705,False,0.0069,0.0019,False,0.0000,0.0000,False,0,0,False,False
38056,443,TAM050783,26,0.0904,0.0995,0.0814,0.0912,False,0.0090,0.0014,False,0.0000,0.0000,False,0,0,False,False
38057,443,TAM050788,26,0.0904,0.0995,0.0814,0.0916,False,0.0090,0.0046,False,0.0000,0.0000,False,0,0,False,False
38058,443,TAM05078TA,27,0.0689,0.0758,0.0620,0.0505,True,0.0069,0.0255,True,0.0000,0.0000,False,0,0,False,True
38059,443,TAM050790,27,0.0689,0.0758,0.0620,0.0502,True,0.0069,0.0259,True,0.0000,0.0000,False,0,0,False,True
38060,443,TAM050795,27,0.0689,0.0758,0.0620,0.0187,True,0.0069,0.0518,True,0.0000,0.0000,False,0,0,False,True
38061,443,TAM050796,25,0.1107,0.1217,0.0996,0.1118,False,0.0111,0.0015,False,0.0000,0.0000,False,0,0,False,False
38062,443,TAM050797,27,0.0689,0.0758,0.0620,0.0704,False,0.0069,0.0018,False,0.0000,0.0000,False,0,0,False,False
38063,443,TAM05079T,27,0.0689,0.0758,0.0620,0.0702,False,0.0069,0.0016,False,0.0000,0.0000,False,0,0,False,False
38064,443,TAM050804,27,0.0689,0.0758,0.0620,0.0724,False,0.0069,0.0036,False,0.0000,0.0000,False,0,0,False,False
38065,443,TAM050811,27,0.0689,0.0758,0.0620,0.0701,False,0.0069,0.0014,False,0.0000,0.0000,False,0,0,False,False
38066,443,TAM050813,25,0.1107,0.1217,0.0996,0.1117,False,0.0111,0.0015,False,0.0000,0.0000,False,0,0,False,False
38067,443,TAM050814,26,0.0904,0.0995,0.0814,0.0000,True,0.0090,0.0904,True,0.0000,0.0000,False,0,0,False,True
38068,443,TAM050816,27,0.0689,0.0758,0.0620,0.0699,False,0.0069,0.0014,False,0.0000,0.0000,False,0,0,False,False
38069,443,TAM05081T,27,0.0689,0.0758,0.0620,0.0702,False,0.0069,0.0016,False,0.0000,0.0000,False,0,0,False,False
38070,443,TAM050820,29,0.0500,0.0550,0.0450,0.0505,False,0.0050,0.0005,False,0.0000,0.0000,False,0,0,False,False
38071,443,TAM050828,26,0.0904,0.0995,0.0814,0.0000,True,0.0090,0.0904,True,0.0000,0.0000,False,0,0,False,True
38072,443,TAM050829i,27,0.0689,0.0758,0.0620,0.0698,False,0.0069,0.0013,False,0.0000,0.0000,False,0,0,False,False
38073,443,TAM050830,29,0.0500,0.0550,0.0450,0.0523,False,0.0050,0.0028,False,0.0000,0.0000,False,0,0,False,False
38074,443,TAM050831,26,0.0904,0.0995,0.0814,0.0912,False,0.0090,0.0014,False,0.0000,0.0000,False,0,0,False,False
38075,443,TAM050833,27,0.0689,0.0758,0.0620,0.0688,False,0.0069,0.0003,False,0.0000,0.0000,False,0,0,False,False
38076,443,TAM050839,27,0.0689,0.0758,0.0620,0.0688,False,0.0069,0.0003,False,0.0000,0.0000,False,0,0,False,False
38077,443,TAM050840,27,0.0689,0.0758,0.0620,0.0691,False,0.0069,0.0005,False,0.0000,0.0000,False,0,0,False,False
38078,443,TAM050843,26,0.0904,0.0995,0.0814,0.0914,False,0.0090,0.0015,False,0.0000,0.0000,False,0,0,False,False
38079,443,TAM050844,26,0.0904,0.0995,0.0814,0.0915,False,0.0090,0.0013,False,0.0000,0.0000,False,0,0,False,False
38080,443,TAM050849,27,0.0689,0.0758,0.0620,0.0703,False,0.0069,0.0016,False,0.0000,0.0000,False,0,0,False,False
38081,443,TAM050850,27,0.0689,0.0758,0.0620,0.0703,False,0.0069,0.0017,False,0.0000,0.0000,False,0,0,False,False
38082,443,TAM050852,27,0.0689,0.0758,0.0620,0.0709,False,0.0069,0.0023,False,0.0000,0.0000,False,0,0,False,False
38083,443,TAM050854,27,0.0689,0.0758,0.0620,0.0704,False,0.0069,0.0018,False,0.0000,0.0000,False,0,0,False,False
38084,443,TAM050855,27,0.0689,0.0758,0.0620,0.0704,False,0.0069,0.0018,False,0.0000,0.0000,False,0,0,False,False
38085,443,TAM050856,25,0.1107,0.1217,0.0996,0.1107,False,0.0111,0.0005,False,0.0000,0.0000,False,0,0,False,False
38086,443,TAM050862,27,0.0689,0.0758,0.0620,0.0702,False,0.0069,0.0017,False,0.0000,0.0000,False,0,0,False,False
38087,443,TAM050865,27,0.0689,0.0758,0.0620,0.0512,True,0.0069,0.0250,True,0.0000,0.0000,False,0,0,False,True
